"","Year","Biomass_Category","Uniq_Transect","Site","Locality.x","Biomass_Transect","Biomass_g_per_100m2_Transect","Locality.y","Zone","Area","Latitude","Longitude","Notes"
"700","2012","H","2012.F.WP4DFR.6","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"701","2012","H","2012.F.WP4DFR.7","WP4DFR","West Point 4",501.846077581875,836.410129303125,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"702","2012","H","2012.F.WP4DFR.8","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"703","2012","H","2012.F.WP4SFR.1","WP4SFR","West Point 4",383.143215441099,638.572025735166,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"704","2012","H","2012.F.WP4SFR.2","WP4SFR","West Point 4",6.68587981924255,11.1431330320709,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"705","2012","H","2012.F.WP4SFR.3","WP4SFR","West Point 4",21.0789312323697,35.1315520539494,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"706","2012","H","2012.F.WP4SFR.4","WP4SFR","West Point 4",6.68587981924255,11.1431330320709,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"707","2012","H","2012.F.WP4SFR.5","WP4SFR","West Point 4",453.145877273953,755.243128789921,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"708","2012","H","2012.F.WP4SFR.6","WP4SFR","West Point 4",152.303356706921,253.838927844869,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"709","2012","H","2012.F.WP4SFR.7","WP4SFR","West Point 4",1113.10541284575,1855.17568807625,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"710","2012","H","2012.F.WP4SFR.8","WP4SFR","West Point 4",23.6073256702309,39.3455427837182,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"711","2012","H","2012.F.WP5BR.1","WP5BR","West Point 5",2006.94361185894,3344.90601976491,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"712","2012","H","2012.F.WP5BR.2","WP5BR","West Point 5",5.42168260031191,9.03613766718652,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"713","2012","H","2012.F.WP5BR.3","WP5BR","West Point 5",357.495256063607,595.825426772678,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"714","2012","H","2012.F.WP5BR.4","WP5BR","West Point 5",0,0,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"715","2012","H","2012.F.WP5BR.5","WP5BR","West Point 5",230.023820876963,383.373034794938,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"716","2012","H","2012.F.WP5BR.6","WP5BR","West Point 5",11.5190303568435,19.1983839280726,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"717","2012","H","2012.F.WP5BR.7","WP5BR","West Point 5",247.342030484741,412.236717474568,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"718","2012","H","2012.F.WP5BR.8","WP5BR","West Point 5",14.7587735167368,24.597955861228,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"719","2012","H","2012.F.WP5DFR.1","WP5DFR","West Point 5",1575.82713481097,2626.37855801828,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"720","2012","H","2012.F.WP5DFR.2","WP5DFR","West Point 5",15.6572486320577,26.0954143867629,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"721","2012","H","2012.F.WP5DFR.3","WP5DFR","West Point 5",190.945303940152,318.242173233587,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"722","2012","H","2012.F.WP5DFR.4","WP5DFR","West Point 5",123.884353102469,206.473921837448,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"723","2012","H","2012.F.WP5DFR.5","WP5DFR","West Point 5",2053.03960876217,3421.73268127028,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"724","2012","H","2012.F.WP5DFR.6","WP5DFR","West Point 5",5.42168260031191,9.03613766718652,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"725","2012","H","2012.F.WP5DFR.7","WP5DFR","West Point 5",305.505306567998,509.175510946663,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"726","2012","H","2012.F.WP5DFR.8","WP5DFR","West Point 5",13.9523869993196,23.2539783321993,"West Point 5","Backreef","Atoll","17.54654","-87.82282",NA
"727","2012","H","2012.F.WP5SFR.1","WP5SFR","West Point 5",1081.90196197128,1803.1699366188,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"728","2012","H","2012.F.WP5SFR.2","WP5SFR","West Point 5",49.9028828874094,83.1714714790156,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"729","2012","H","2012.F.WP5SFR.3","WP5SFR","West Point 5",436.098085982627,726.830143304378,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"730","2012","H","2012.F.WP5SFR.4","WP5SFR","West Point 5",47.8322991510615,79.7204985851025,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"731","2012","H","2012.F.WP5SFR.5","WP5SFR","West Point 5",271.056904269687,451.761507116146,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"732","2012","H","2012.F.WP5SFR.6","WP5SFR","West Point 5",9.33709091642489,15.5618181940415,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"733","2012","H","2012.F.WP5SFR.7","WP5SFR","West Point 5",435.921857639677,726.536429399462,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"734","2012","H","2012.F.WP5SFR.8","WP5SFR","West Point 5",6.68587981924255,11.1431330320709,"West Point 5","Shallow_Forereef","Atoll","17.54674","-87.82186",NA
"735","2013","C","2013.F.1062BR.1","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"736","2013","C","2013.F.1062BR.2","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"737","2013","C","2013.F.1062BR.3","1062BR","1062",451.10005381038,751.8334230173,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"738","2013","C","2013.F.1062BR.4","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"739","2013","C","2013.F.1062BR.5","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"740","2013","C","2013.F.1062BR.6","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"741","2013","C","2013.F.1062BR.7","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"742","2013","C","2013.F.1062BR.8","1062BR","1062",0,0,"1062","Backreef","Atoll","17.25613","-87.95623",NA
"743","2013","C","2013.F.1062DFR.1","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"744","2013","C","2013.F.1062DFR.2","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"745","2013","C","2013.F.1062DFR.3","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"746","2013","C","2013.F.1062DFR.4","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"747","2013","C","2013.F.1062DFR.5","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"748","2013","C","2013.F.1062DFR.6","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"749","2013","C","2013.F.1062DFR.7","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"750","2013","C","2013.F.1062DFR.8","1062DFR","1062",0,0,"1062","Deep_Forereef","Atoll","17.2603","-87.96102",NA
"751","2013","C","2013.F.1062SFR.1","1062SFR","1062",0,0,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"752","2013","C","2013.F.1062SFR.2","1062SFR","1062",0,0,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"753","2013","C","2013.F.1062SFR.3","1062SFR","1062",1910.14214338347,3183.57023897245,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"754","2013","C","2013.F.1062SFR.4","1062SFR","1062",0,0,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"755","2013","C","2013.F.1062SFR.5","1062SFR","1062",2171.37953438925,3618.96589064876,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"756","2013","C","2013.F.1062SFR.6","1062SFR","1062",1336.53455291753,2227.55758819588,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"757","2013","C","2013.F.1062SFR.7","1062SFR","1062",0,0,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"758","2013","C","2013.F.1062SFR.8","1062SFR","1062",3325.68661358161,5542.81102263601,"1062","Shallow_Forereef","Atoll","17.25871","-87.95925",NA
"759","2013","C","2013.F.1071DFR.1","1071DFR","1071",192.090848509695,320.151414182825,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"760","2013","C","2013.F.1071DFR.2","1071DFR","1071",0,0,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"761","2013","C","2013.F.1071DFR.3","1071DFR","1071",0,0,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"762","2013","C","2013.F.1071DFR.4","1071DFR","1071",0,0,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"763","2013","C","2013.F.1071DFR.5","1071DFR","1071",0,0,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"764","2013","C","2013.F.1071DFR.6","1071DFR","1071",101.879382336247,169.798970560412,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"765","2013","C","2013.F.1071DFR.7","1071DFR","1071",0,0,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"766","2013","C","2013.F.1071DFR.8","1071DFR","1071",615.074282166027,1025.12380361005,"1071","Deep_Forereef","SpecialManagement","17.476681","-87.784268","Discontinued"
"767","2013","C","2013.F.1071SFR.1","1071SFR","1071",0,0,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"768","2013","C","2013.F.1071SFR.2","1071SFR","1071",50.9396911681235,84.8994852802059,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"769","2013","C","2013.F.1071SFR.3","1071SFR","1071",0,0,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"770","2013","C","2013.F.1071SFR.4","1071SFR","1071",10511.7260926696,17519.5434877827,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"771","2013","C","2013.F.1071SFR.5","1071SFR","1071",101.879382336247,169.798970560412,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"772","2013","C","2013.F.1071SFR.6","1071SFR","1071",0,0,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"773","2013","C","2013.F.1071SFR.7","1071SFR","1071",360.67249458278,601.120824304633,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"774","2013","C","2013.F.1071SFR.8","1071SFR","1071",585.245517413171,975.409195688618,"1071","Shallow_Forereef","SpecialManagement","17.477654","-87.785632","Discontinued"
"775","2013","C","2013.F.1206BR.1","1206BR","1206",248.864497759218,414.77416293203,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"776","2013","C","2013.F.1206BR.2","1206BR","1206",0,0,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"777","2013","C","2013.F.1206BR.3","1206BR","1206",0,0,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"778","2013","C","2013.F.1206BR.4","1206BR","1206",0,0,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"779","2013","C","2013.F.1206BR.5","1206BR","1206",0,0,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"780","2013","C","2013.F.1206BR.6","1206BR","1206",0,0,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"781","2013","C","2013.F.1206BR.7","1206BR","1206",898.292091321565,1497.15348553594,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"782","2013","C","2013.F.1206BR.8","1206BR","1206",0,0,"1206","Backreef","Atoll","17.24913","-87.83865",NA
"783","2013","C","2013.F.1206DFR.1","1206DFR","1206",0,0,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"784","2013","C","2013.F.1206DFR.2","1206DFR","1206",0,0,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"785","2013","C","2013.F.1206DFR.3","1206DFR","1206",0,0,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"786","2013","C","2013.F.1206DFR.4","1206DFR","1206",0,0,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"787","2013","C","2013.F.1206DFR.5","1206DFR","1206",224.573022830391,374.288371383985,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"788","2013","C","2013.F.1206DFR.6","1206DFR","1206",0,0,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"789","2013","C","2013.F.1206DFR.7","1206DFR","1206",0,0,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"790","2013","C","2013.F.1206DFR.8","1206DFR","1206",56.6656027224469,94.4426712040781,"1206","Deep_Forereef","Atoll","17.24799","-87.83336",NA
"791","2013","C","2013.F.1206SFR.1","1206SFR","1206",101.879382336247,169.798970560412,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"792","2013","C","2013.F.1206SFR.2","1206SFR","1206",0,0,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"793","2013","C","2013.F.1206SFR.3","1206SFR","1206",107.60529389057,179.342156484284,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"794","2013","C","2013.F.1206SFR.4","1206SFR","1206",224.573022830391,374.288371383985,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"795","2013","C","2013.F.1206SFR.5","1206SFR","1206",0,0,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"796","2013","C","2013.F.1206SFR.6","1206SFR","1206",0,0,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"797","2013","C","2013.F.1206SFR.7","1206SFR","1206",0,0,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"798","2013","C","2013.F.1206SFR.8","1206SFR","1206",0,0,"1206","Shallow_Forereef","Atoll","17.2486","-87.83705",NA
"799","2013","C","2013.F.CBBR.1","CBBR","Caye Bokel",0,0,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"800","2013","C","2013.F.CBBR.2","CBBR","Caye Bokel",0,0,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"801","2013","C","2013.F.CBBR.3","CBBR","Caye Bokel",1272.69317016378,2121.1552836063,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"802","2013","C","2013.F.CBBR.4","CBBR","Caye Bokel",900.381479380961,1500.63579896827,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"803","2013","C","2013.F.CBBR.5","CBBR","Caye Bokel",208.574737787466,347.624562979111,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"804","2013","C","2013.F.CBBR.6","CBBR","Caye Bokel",939.837485696112,1566.39580949352,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"805","2013","C","2013.F.CBBR.7","CBBR","Caye Bokel",2062.73446159239,3437.89076932066,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"806","2013","C","2013.F.CBBR.8","CBBR","Caye Bokel",1276.86363727637,2128.10606212729,"Caye Bokel","Backreef","Conservation","17.15853","-87.91022",NA
"807","2013","C","2013.F.CBDFR.1","CBDFR","Caye Bokel",0,0,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"808","2013","C","2013.F.CBDFR.2","CBDFR","Caye Bokel",0,0,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"809","2013","C","2013.F.CBDFR.3","CBDFR","Caye Bokel",0,0,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"810","2013","C","2013.F.CBDFR.4","CBDFR","Caye Bokel",1159.23886893663,1932.06478156105,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"811","2013","C","2013.F.CBDFR.5","CBDFR","Caye Bokel",0,0,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"812","2013","C","2013.F.CBDFR.6","CBDFR","Caye Bokel",0,0,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"813","2013","C","2013.F.CBDFR.7","CBDFR","Caye Bokel",1815.81713891717,3026.36189819528,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"814","2013","C","2013.F.CBDFR.8","CBDFR","Caye Bokel",0,0,"Caye Bokel","Deep_Forereef","Conservation","17.157033","-87.907857",NA
"815","2013","C","2013.F.CBSFR.1","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"816","2013","C","2013.F.CBSFR.2","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"817","2013","C","2013.F.CBSFR.3","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"818","2013","C","2013.F.CBSFR.4","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"819","2013","C","2013.F.CBSFR.5","CBSFR","Caye Bokel",101.879382336247,169.798970560412,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"820","2013","C","2013.F.CBSFR.6","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"821","2013","C","2013.F.CBSFR.7","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"822","2013","C","2013.F.CBSFR.8","CBSFR","Caye Bokel",0,0,"Caye Bokel","Shallow_Forereef","Conservation","17.15698","-87.90921",NA
"823","2013","C","2013.F.MPDFR.1","MPDFR","Mauger Point",617.26994449767,1028.78324082945,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"824","2013","C","2013.F.MPDFR.2","MPDFR","Mauger Point",1873.55972915929,3122.59954859881,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"825","2013","C","2013.F.MPDFR.3","MPDFR","Mauger Point",0,0,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"826","2013","C","2013.F.MPDFR.4","MPDFR","Mauger Point",0,0,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"827","2013","C","2013.F.MPDFR.5","MPDFR","Mauger Point",1136.96040037493,1894.93400062489,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"828","2013","C","2013.F.MPDFR.6","MPDFR","Mauger Point",0,0,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"829","2013","C","2013.F.MPDFR.7","MPDFR","Mauger Point",247.341289137886,412.235481896477,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"830","2013","C","2013.F.MPDFR.8","MPDFR","Mauger Point",0,0,"Mauger Point","Deep_Forereef","Conservation","17.62112","-87.78891",NA
"831","2013","C","2013.F.MPSFR.1","MPSFR","Mauger Point",0,0,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"832","2013","C","2013.F.MPSFR.2","MPSFR","Mauger Point",0,0,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"833","2013","C","2013.F.MPSFR.3","MPSFR","Mauger Point",0,0,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"834","2013","C","2013.F.MPSFR.4","MPSFR","Mauger Point",0,0,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"835","2013","C","2013.F.MPSFR.5","MPSFR","Mauger Point",1051.07930308161,1751.79883846935,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"836","2013","C","2013.F.MPSFR.6","MPSFR","Mauger Point",56.6656027224469,94.4426712040781,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"837","2013","C","2013.F.MPSFR.7","MPSFR","Mauger Point",0,0,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"838","2013","C","2013.F.MPSFR.8","MPSFR","Mauger Point",208.574737787466,347.624562979111,"Mauger Point","Shallow_Forereef","Conservation","17.62051","-87.78842",NA
"839","2013","C","2013.F.SPDFR.1","SPDFR","Soldier Point",0,0,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"840","2013","C","2013.F.SPDFR.2","SPDFR","Soldier Point",0,0,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"841","2013","C","2013.F.SPDFR.3","SPDFR","Soldier Point",56.6656027224469,94.4426712040781,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"842","2013","C","2013.F.SPDFR.4","SPDFR","Soldier Point",50.9396911681235,84.8994852802059,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"843","2013","C","2013.F.SPDFR.5","SPDFR","Soldier Point",0,0,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"844","2013","C","2013.F.SPDFR.6","SPDFR","Soldier Point",0,0,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"845","2013","C","2013.F.SPDFR.7","SPDFR","Soldier Point",0,0,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"846","2013","C","2013.F.SPDFR.8","SPDFR","Soldier Point",1181.80747802519,1969.67913004198,"Soldier Point","Deep_Forereef","Conservation","17.33406","-87.78709",NA
"847","2013","C","2013.F.SPSFR.1","SPSFR","Soldier Point",0,0,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"848","2013","C","2013.F.SPSFR.2","SPSFR","Soldier Point",0,0,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"849","2013","C","2013.F.SPSFR.3","SPSFR","Soldier Point",0,0,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"850","2013","C","2013.F.SPSFR.4","SPSFR","Soldier Point",0,0,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"851","2013","C","2013.F.SPSFR.5","SPSFR","Soldier Point",3417.18381644913,5695.30636074854,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"852","2013","C","2013.F.SPSFR.6","SPSFR","Soldier Point",0,0,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"853","2013","C","2013.F.SPSFR.7","SPSFR","Soldier Point",0,0,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"854","2013","C","2013.F.SPSFR.8","SPSFR","Soldier Point",7218.52937836029,12030.8822972671,"Soldier Point","Shallow_Forereef","Conservation","17.334354","-87.787666",NA
"855","2013","C","2013.F.WP4BR.1","WP4BR","West Point 4",4105.94567703165,6843.24279505275,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"856","2013","C","2013.F.WP4BR.2","WP4BR","West Point 4",0,0,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"857","2013","C","2013.F.WP4BR.3","WP4BR","West Point 4",0,0,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"858","2013","C","2013.F.WP4BR.4","WP4BR","West Point 4",50.9396911681235,84.8994852802059,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"859","2013","C","2013.F.WP4BR.5","WP4BR","West Point 4",0,0,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"860","2013","C","2013.F.WP4BR.6","WP4BR","West Point 4",775.59845082742,1292.66408471237,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"861","2013","C","2013.F.WP4BR.7","WP4BR","West Point 4",0,0,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"862","2013","C","2013.F.WP4BR.8","WP4BR","West Point 4",3802.78244695553,6337.97074492588,"West Point 4","Backreef","Atoll","17.38659","-87.93578",NA
"863","2013","C","2013.F.WP4DFR.1","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"864","2013","C","2013.F.WP4DFR.2","WP4DFR","West Point 4",208.574737787466,347.624562979111,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"865","2013","C","2013.F.WP4DFR.3","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"866","2013","C","2013.F.WP4DFR.4","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"867","2013","C","2013.F.WP4DFR.5","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"868","2013","C","2013.F.WP4DFR.6","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"869","2013","C","2013.F.WP4DFR.7","WP4DFR","West Point 4",208.574737787466,347.624562979111,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"870","2013","C","2013.F.WP4DFR.8","WP4DFR","West Point 4",0,0,"West Point 4","Deep_Forereef","Atoll","17.38347","-87.93974",NA
"871","2013","C","2013.F.WP4SFR.1","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"872","2013","C","2013.F.WP4SFR.2","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"873","2013","C","2013.F.WP4SFR.3","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"874","2013","C","2013.F.WP4SFR.4","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"875","2013","C","2013.F.WP4SFR.5","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"876","2013","C","2013.F.WP4SFR.6","WP4SFR","West Point 4",208.574737787466,347.624562979111,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"877","2013","C","2013.F.WP4SFR.7","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"878","2013","C","2013.F.WP4SFR.8","WP4SFR","West Point 4",0,0,"West Point 4","Shallow_Forereef","Atoll","17.38359","-87.93821",NA
"879","2013","C","2013.F.WP5BR.1","WP5BR","West Point 5",449.146045660782,748.576742767971,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"880","2013","C","2013.F.WP5BR.2","WP5BR","West Point 5",101.879382336247,169.798970560412,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"881","2013","C","2013.F.WP5BR.3","WP5BR","West Point 5",449.146045660782,748.576742767971,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
"882","2013","C","2013.F.WP5BR.4","WP5BR","West Point 5",208.574737787466,347.624562979111,"West Point 5","Backreef","Atoll","17.54707","-87.82041",NA
